ean,produto,codshopfarma,preco_shopfarma,link_preco_popular,cod_preco_popular,preco_preco_popular,link_raia,cod_raia,preco_raia,link_paguemenos,cod_paguemenos,preco_paguemenos,link_saojoao,cod_saojoao,preco_saojoao
7898040322670,   FLEBON 50MG 30CP,38621,74.75,https://www.precopopular.com.br/flebon-c-30-cpr-50mg-pycnogenol/p,717732,65.78,,,,https://www.paguemenos.com.br/flebon-50mg-com-30-comprimidos/p,37427,68.55,https://www.saojoaofarmacias.com.br/flebon-50mg-30-comprimidos-fqm/p,,62.39
7898040322687,   FLEBON 50MG 60CP,133921,120.0,https://www.precopopular.com.br/flebon-c-60-cpr-50mg-pycnogenol/p,737275,121.26,,,,https://www.paguemenos.com.br/flebon-50mg-com-60-comprimidos/p,54429,120.55,,,
7898040325183,   FLEDOID 300 GEL 40G,123938,29.03,https://www.precopopular.com.br/fledoid-300-gel-40g/p,731051,26.31,,,,,,,https://www.saojoaofarmacias.com.br/fledoid-300-40g-gel-divcom/p,,29.02
7898040325206,   FLEDOID 500 GEL 40G,134462,30.0,https://www.precopopular.com.br/fledoid-500-gel-40g/p,731052,30.21,,,,https://www.paguemenos.com.br/fledoid-500-gel-40g/p,48752,28.45,,,
7891721023422,   FLEXIVE CDM CR DERM 25G,113169,43.9,https://www.precopopular.com.br/flexive-cdm-350mg-g-creme-dermatologico-25g/p,714632,38.84,,,,https://www.paguemenos.com.br/flexive-creme-dermatologico-25g/p,36238,37.15,https://www.saojoaofarmacias.com.br/flexive-cdm-350mg-cr-25g-procter/p,,37.99
7896015527204,"   FLIXOTIDE 0,5MG/2ML 10AMP 2ML",122473,34.0,,,,,,,,,,,,
7896015516581,   FLIXOTIDE 50MCG AER 120DOS,3156,186.5,https://www.precopopular.com.br/flixotide-spray-50mcg-com-120-doses/p,702121,167.5,,,,https://www.paguemenos.com.br/flixotide-50mcg-spray-com-120-doses/p,28982,151.95,https://www.saojoaofarmacias.com.br/flixotide-50mg-120doses-gsk/p,,160.79
7896658002892,   FLOGO ROSA 50MG/ML LIQ 100ML,17528,36.95,https://www.precopopular.com.br/flogo-rosa-liquido-100-ml/p,19059,32.07,,,,https://www.paguemenos.com.br/flogo-rosa-50mg-100ml/p,37992,32.95,https://www.saojoaofarmacias.com.br/flogo-rosa-100ml-ache/p,,33.59
7896658005336,"   FLOGO ROSA 53,2MG/G 10ENV 9,4G",12269,49.9,https://www.precopopular.com.br/flogo-rosa-po-com-10-envelopes/p,19067,43.27,,,,https://www.paguemenos.com.br/flogo-rosa-po-9-4g-com-10-envelopes/p,944,45.45,https://www.saojoaofarmacias.com.br/flogo-rosa-10env-ache/p,,44.39
7896658006753,"   FLOGORAL 1,5MG/ML COL LAR 150M",104520,26.0,https://www.precopopular.com.br/flogoral-colutorio-sabor-laranja-150ml/p,688886,22.92,,,,https://www.paguemenos.com.br/creme-dental-flogoral-colutorio-laranja-150ml/p,31650,23.25,https://www.saojoaofarmacias.com.br/flogoral-colut-150ml-laranja-ache/p,,24.19
7896658011870,"   FLOGORAL 1,5MG/ML COL LAR 250M",127544,36.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/flogoral-colut-laranja-250ml/p,,33.79
7896658006760,"   FLOGORAL 1,5MG/ML COL MEN 150M",109609,26.0,https://www.precopopular.com.br/flogoral-colutorio-sabor-menta-150ml/p,19041,22.92,,,,https://www.paguemenos.com.br/flogoral-colutorio-menta-150ml/p,31649,23.25,https://www.saojoaofarmacias.com.br/flogoral-colut-150ml-menta-ache/p,,24.49
7896658005299,"   FLOGORAL 1,5MG/ML SPR CER 30ML",105528,32.0,https://www.precopopular.com.br/flogoral-spray-cereja-30ml/p,697396,31.32,,,,https://www.paguemenos.com.br/flogoral-cereja-spray-30ml/p,19516,28.55,https://www.saojoaofarmacias.com.br/flogoral-cereja-spray-30ml/p,,30.09
7896658005305,"   FLOGORAL 1,5MG/ML SPR MEN 30ML",108106,32.0,https://www.precopopular.com.br/flogoral-spray-menta-30ml/p,146199,30.46,,,,https://www.paguemenos.com.br/flogoral-menta-spray-30ml/p,947,28.55,https://www.saojoaofarmacias.com.br/flogoral-spray-30ml-menta-ache/p,,29.79
7896658005466,   FLOGORAL 3MG CER 12PAST,101870,14.0,https://www.precopopular.com.br/flogoral-com-12-pastilhas-sabor-cereja/p,690302,13.74,,,,https://www.paguemenos.com.br/flogoral-cereja-com-12-pastilhas/p,17213,13.45,https://www.saojoaofarmacias.com.br/flogoral-cereja-12-pastilhas-ache/p,,14.26
7896658005442,   FLOGORAL 3MG LARAN 12PAST,2359,14.0,https://www.precopopular.com.br/flogoral-com-12-pastilhas-sabor-laranja/p,690910,13.52,,,,https://www.paguemenos.com.br/flogoral-laranja-12-pastilhas/p,13670,13.45,https://www.saojoaofarmacias.com.br/flogoral-laranja-12-pastilhas-ache/p,,14.26
7896658012440,   FLOGORAL 3MG LARAN ENV 4PAST,17044,4.7,https://www.precopopular.com.br/flogoral-com-4-pastilhas-sabor-laranja/p,713215,4.59,,,,https://www.paguemenos.com.br/flogoral-laranja-3-0mg-com-4-pastilhas/p,34699,4.05,https://www.saojoaofarmacias.com.br/10100245/p,,4.77
7896658005435,   FLOGORAL 3MG LIMAO 12PAST,1470,14.09,,,,,,,https://www.paguemenos.com.br/flogoral-limao-com-12-pastilhas/p,946,13.45,https://www.saojoaofarmacias.com.br/flogoral-limao-12past-ache/p,,14.26
7896658005459,   FLOGORAL 3MG MEN 12PAST,102963,14.0,https://www.precopopular.com.br/flogoral-com-12-pastilhas-sabor-menta/p,690303,13.33,,,,https://www.paguemenos.com.br/flogoral-menta-com-12-pastilhas/p,17212,13.45,https://www.saojoaofarmacias.com.br/flogoral-menta-12-pastilhas-ache/p,,14.26
7896658035791,   FLOGORAL 3MG MEN 8PAST,17043,9.0,https://www.precopopular.com.br/flogoral-com-8-pastilhas-sabor-menta/p,737219,8.75,,,,https://www.paguemenos.com.br/flogoral-menta-com-8-pastilhas/p,55819,8.25,https://www.saojoaofarmacias.com.br/flogoral-menta-8past-ache/p,,9.38
7898955577141,   FLORA CROMO ENER 7CHAK 30ML,18870,29.99,,,,,,,,,,,,
745125000473,   FLORA VITTA KIDS HIPER 30ML,131222,25.0,,,,,,,,,,,,
7898955577448,   FLORAL CROMO ALCOOL FREE 30ML,29112,25.74,,,,,,,,,,,,
7898955577691,   FLORAL CROMO AUM LIBIDO 30ML,18864,29.99,,,,,,,,,,,,
7898955577028,   FLORAL CROMO BEM EST RESC 30ML,21440,23.99,,,,,,,,,,,,
7898955577066,   FLORAL CROMO CANS FIS MEN 30ML,18863,29.99,,,,,,,,,,,,
7898955577080,   FLORAL CROMO CONCEN E MEM 30ML,18868,29.99,,,,,,,,,,,,
7898955577110,   FLORAL CROMO CONT ALIM 30ML,18862,29.99,,,,,,,,,,,,
7898955577073,   FLORAL CROMO CONT DO PAN 30ML,18866,29.99,,,,,,,,,,,,
7898955577011,   FLORAL CROMO DOMIN ANSI 30ML,18872,29.99,,,,,,,,,,,,
7898955577127,   FLORAL CROMO ESTIM DA IM 30ML,18874,22.0,,,,,,,,,,,,
7898955577431,   FLORAL CROMO FUMO FREE 30ML,29111,25.74,,,,,,,,,,,,
7898955577196,   FLORAL CROMO KIDS ADAP ES 30ML,29103,29.99,,,,,,,,,,,,
7898955577684,   FLORAL CROMO KIDS BEM EST 30ML,21445,29.99,,,,,,,,,,,,
7898955577202,   FLORAL CROMO KIDS COM INF 30ML,29102,29.99,,,,,,,,,,,,
7898955577165,   FLORAL CROMO KIDS DIS/OBE 30ML,21441,23.99,,,,,,,,,,,,
7898955577677,   FLORAL CROMO KIDS DOM ANS 30ML,21446,29.99,,,,,,,,,,,,
7898955577189,   FLORAL CROMO KIDS HAR FA 30ML,124229,29.99,,,,,,,,,,,,
7898955577158,   FLORAL CROMO KIDS HIPER 30ML,21443,29.99,,,,,,,,,,,,
7898955577172,   FLORAL CROMO KIDS PES MED 30ML,21442,29.99,,,,,,,,,,,,
7898955577660,   FLORAL CROMO KIDS REP SON 30ML,124230,29.99,,,,,,,,,,,,
7898955577035,   FLORAL CROMO MEDO/INS 30ML,18873,29.99,,,,,,,,,,,,
7898955577059,   FLORAL CROMO REPAR SONO 30ML,18865,29.99,,,,,,,,,,,,
7898955577042,   FLORAL CROMO SENT DES TRI 30ML,18867,29.99,,,,,,,,,,,,
7898955577097,   FLORAL CROMO TENSAO E STR 30ML,124311,29.99,,,,,,,,,,,,
7898955577103,   FLORAL CROMO TOMAD DE DEC 30ML,29101,29.99,,,,,,,,,,,,
7898955577134,   FLORAL CROMO TPM E MEN 30ML,29100,29.99,,,,,,,,,,,,
735201084923,   FLORAL DIGNO AGR 30ML,137855,28.9,,,,,,,,,,,,
7893595770655,   FLORAL THERAPI  SONHO BOM 30ML,137854,28.9,,,,,,,,,,,,
7893595770617,   FLORAL THERAPI BACH THER 30ML,137831,28.9,,,,,,,,,,,,
7893595770662,   FLORAL THERAPI CALMIN 30ML,137832,28.9,,,,,,,,,,,,
7893595770518,   FLORAL THERAPI CHORA NAO 30ML,137833,28.9,,,,,,,,,,,,
7893595771065,   FLORAL THERAPI COME-CERTO 30ML,137848,28.9,,,,,,,,,,,,
7893595770594,   FLORAL THERAPI DESMAMIM 30ML,137834,28.9,,,,,,,,,,,,
7893595770556,   FLORAL THERAPI DEU SAUD 30ML,137835,28.9,,,,,,,,,,,,
7893595770440,   FLORAL THERAPI DISCIPLIN 30ML,139577,33.0,,,,,,,,,,,,
7893595770464,   FLORAL THERAPI EMPOD MAIS 30ML,137836,28.9,,,,,,,,,,,,
7893595770686,   FLORAL THERAPI ESC 30ML,139196,27.0,,,,,,,,,,,,
7893595770631,   FLORAL THERAPI EU DESC 30ML,137842,28.9,,,,,,,,,,,,
7893595770600,   FLORAL THERAPI FASE FEM 30ML,139194,27.0,,,,,,,,,,,,
7893595770433,   FLORAL THERAPI FOCO FIT 30ML,137853,28.9,,,,,,,,,,,,
7893595770457,   FLORAL THERAPI FOCUS 30ML,139199,27.0,,,,,,,,,,,,
735201084114,   FLORAL THERAPI INS/IND 30ML,134459,29.99,,,,,,,,,,,,
735201084299,   FLORAL THERAPI KIDS CH EX 30ML,17811,28.9,,,,,,,,,,,,
735201084206,   FLORAL THERAPI LID SUC 30ML,134461,29.99,,,,,,,,,,,,
7893595770525,   FLORAL THERAPI MAIS DESEJ 30ML,137851,28.9,,,,,,,,,,,,
7893595770549,   FLORAL THERAPI MAIS HUMOR 30ML,137838,28.9,,,,,,,,,,,,
7893595770587,   FLORAL THERAPI MATERNIM 30ML,137839,28.9,,,,,,,,,,,,
7893595770730,   FLORAL THERAPI MAU HABITO 30ML,139198,27.0,,,,,,,,,,,,
7893595770679,   FLORAL THERAPI MEDO NOITE 30ML,139197,26.99,,,,,,,,,,,,
7893595770501,   FLORAL THERAPI MEDO TUDO 30ML,137847,28.9,,,,,,,,,,,,
7893595770471,   FLORAL THERAPI PREOC NAO 30ML,137843,28.9,,,,,,,,,,,,
7893595770495,   FLORAL THERAPI SEM SOL 30ML,137837,28.9,,,,,,,,,,,,
7893595770532,   FLORAL THERAPI SEM TIMID 30ML,137844,28.9,,,,,,,,,,,,
7893595770112,   FLORAL THERAPI SEMCIUME 30ML,137849,28.9,,,,,,,,,,,,
7893595771041,   FLORAL THERAPI SERENIDE 30ML,137850,28.9,,,,,,,,,,,,
7893595770563,   FLORAL THERAPI TEIMOZIM 30ML,139195,27.0,,,,,,,,,,,,
7893595770723,   FLORAL THERAPI TO TRANQ 30ML,137845,28.9,,,,,,,,,,,,
735201084176,   FLORAL THERAPI VIC/DEP 30ML,134460,29.99,,,,,,,,,,,,
7893595770570,   FLORAL THERAPI VIVER BEM 30ML,137846,28.9,,,,,,,,,,,,
7893595770624,   FLORAL THERAPI ZERO ANG 30ML,137841,28.9,,,,,,,,,,,,
7893595770488,   FLORAL THEREAPI DESAPEGA 30ML,137840,28.9,,,,,,,,,,,,
745125000312,   FLORAL VITTA ANSIED 30ML,131212,25.0,,,,,,,,,,,,
745125000343,   FLORAL VITTA CAN FIS/MEN 30ML,131213,25.0,,,,,,,,,,,,
745125000367,   FLORAL VITTA DEPRES 30ML,131214,25.0,,,,,,,,,,,,
745125000374,   FLORAL VITTA DESAN/TRIST 30ML,131215,25.0,,,,,,,,,,,,
745125000398,   FLORAL VITTA EST LIBIDO 30ML,131216,25.0,,,,,,,,,,,,
745125000404,   FLORAL VITTA FALT MEM 30ML,131219,25.0,,,,,,,,,,,,
745125000442,   FLORAL VITTA KIDS ANSIED 30ML,131224,25.0,,,,,,,,,,,,
745125000466,   FLORAL VITTA KIDS DESOBED 30M,131227,25.0,,,,,,,,,,,,
745125000480,   FLORAL VITTA KIDS PESAD 30ML,131223,25.0,,,,,,,,,,,,
745125000510,   FLORAL VITTA MEN/TPM 30ML,131217,25.01,,,,,,,,,,,,
745125000527,   FLORAL VITTA PARAR FUMAR 30ML,131218,25.01,,,,,,,,,,,,
745125000541,   FLORAL VITTA REDUC/PESO 30ML,131220,25.0,,,,,,,,,,,,
745125000558,   FLORAL VITTA REP SONO 30ML,131221,25.0,,,,,,,,,,,,
745125000565,   FLORAL VITTA RESG SOS 30ML,131225,25.0,,,,,,,,,,,,
745125000589,   FLORAL VITTA TENS/STR 30ML,131226,25.0,,,,,,,,,,,,
7891721016202,   FLORALYTE 45 GUAR LIQ 500ML,124084,22.8,https://www.precopopular.com.br/floralyte-45-guarana-solucao-500ml/p,707295,22.19,,,,,,,https://www.saojoaofarmacias.com.br/floralyte-45-500ml-guarana-merck/p,,22.8
7891721016219,   FLORALYTE 45 LARA LIQ 500ML,110327,22.8,https://www.precopopular.com.br/floralyte-45-laranja-solucao-500ml/p,708306,23.86,,,,https://www.paguemenos.com.br/floralyte-45-laranja-com-500ml/p,29886,13.05,https://www.saojoaofarmacias.com.br/floralyte-45-500ml-laranja-merck/p,,22.8
7891721016226,   FLORALYTE 45 TUT-FR LIQ 500ML,16544,22.8,https://www.precopopular.com.br/floralyte-45-tutti-fruti-solucao-500ml/p,708307,21.82,,,,https://www.paguemenos.com.br/floralyte-45-tutti-frutti-500ml/p,29889,13.05,https://www.saojoaofarmacias.com.br/floralyte-45-500ml-tutti-fruti-merck/p,,22.8
7896548198865,   FLORATE 1MG/ML COL 5ML,7059,36.0,,,,,,,https://www.paguemenos.com.br/florate-solucao-oftalmica-5ml/p,5456,33.05,https://www.saojoaofarmacias.com.br/florate-5ml-novartis/p,,31.59
7899470807409,   FLORATIL 100MG 12CAP,114137,48.9,,,,,,,https://www.paguemenos.com.br/floratil-100mg-blister-com-12/p,32780,41.45,https://www.saojoaofarmacias.com.br/floratil-100mg-12cap-gel-divcom/p,,44.09
7891721020933,   FLORATIL 100MG 12CAP,525,44.0,https://www.precopopular.com.br/floratil-100mg-com-12-capsulas/p,712116,43.2,,,,,,,,,
7898040329655,   FLORATIL 200MG 6CAP,17605,43.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/floratil-200mg-6cap-divcom/p,,39.39
7891721020940,   FLORATIL 200MG 6CAP,5863,39.4,,,,,,,https://www.paguemenos.com.br/floratil-200mg-blister-com-6-unidades/p,32781,41.65,,,
7891721000126,   FLORATIL 200MG/G 4ENV 1G,526,29.9,https://www.precopopular.com.br/floratil-pediatrico-200mg-com-4-envelopes/p,133374,30.95,,,,,,,,,
7898040329570,   FLORATIL 200MG/G 4ENV 1G,73121,33.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/floratil-pediatrico-200mg-4-envelopes-natulab/p,,30.89
7898040329587,   FLORATIL 200MG/G 6ENV 1G,100250,43.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/floratil-ped-200mg-6env-divcom/p,,39.49
7899470807454,   FLORATIL AT 250MG 10CAP,89358,72.5,https://www.precopopular.com.br/floratil-at-250mg-com-10-capsulas/p,729137,68.39,,,,https://www.paguemenos.com.br/floratil-at-250mg-adulto-e-pediatrico-com-10-capsulas/p,47651,69.65,https://www.saojoaofarmacias.com.br/floratil-at-250mg-10cap-divcom/p,,63.39
7898040329693,   FLORATIL AT 250MG 10CAP,122837,74.9,,,,,,,,,,,,
7891721026546,"   FLORATIL AT 250MG 10ENV 1,25G",17949,67.37,https://www.precopopular.com.br/floratil-at-250mg-com-10-saches/p,729138,68.74,,,,,,,,,
7898040329624,"   FLORATIL AT 250MG 10ENV 1,25G",55752,72.5,,,,,,,,,,https://www.saojoaofarmacias.com.br/floratil-at-250mg-10-envelope-natulab/p,,64.89
7898040329679,   FLORATIL AT 250MG 6CAP,137711,44.99,https://www.precopopular.com.br/floratil-at-250-com-6-capsulas-250mg/p,744713,44.87,,,,https://www.paguemenos.com.br/floratil-at-250mg-com-6-capsulas/p,94221,45.45,,,
7898040329600,"   FLORATIL AT 250MG 6ENV 1,25G",139025,47.0,https://www.precopopular.com.br/floratil-at-250-com-6x1-25gr-envelopes-250mg-tutti-frutti/p,744714,44.87,,,,https://www.paguemenos.com.br/floratil-at-250mg-com-6-envelopes/p,94222,45.45,,,
7896685300190,   FLORAX AD 5FLAC 5ML,3510,48.9,https://www.precopopular.com.br/florax-adulto-com-5-flaconetes-de-5ml/p,576051,44.98,,,,https://www.paguemenos.com.br/florax-adulto-com-5-flaconetes/p,5105,45.65,,,
7896685300183,   FLORAX PED 5FLAC 5ML,305,37.6,https://www.precopopular.com.br/florax-pediatrico-com-5-flaconetes-de-5ml/p,576043,34.28,,,,https://www.paguemenos.com.br/florax-pediatrico-com-5-flaconetes/p,5106,34.15,,,
7896685303283,   FLORAX PED 5FLAC 5ML,132401,37.5,,,,,,,https://www.paguemenos.com.br/florax-sm-pediatrico-sabor-uva-com-5-flaconetes/p,53890,34.15,,,
7896685303290,   FLORAX SM AD UVA 5FLAC 5ML,132400,48.9,,,,,,,https://www.paguemenos.com.br/florax-sm-adulto-sabor-uva-com-5-flaconetes/p,53895,45.65,,,
7896685303559,   FLORAX SM FRAM AD 10FLAC 5ML,133642,68.0,,,,,,,https://www.paguemenos.com.br/florax-sm-adulto-sabor-framboesa-com-10-flaconetes-de-5ml/p,56595,73.15,,,
7896685301654,   FLORAX SM FRAM AD 5FLAC 5ML,17616,48.9,https://www.precopopular.com.br/florax-sm-framboesa-adulto-5ml-com-5-flaconetes-de-5ml/p,727474,49.12,,,,https://www.paguemenos.com.br/florax-adulto-sm-5-flaconetes-com-5-0ml/p,29679,45.65,,,
7896685303566,   FLORAX SM FRAMB PED 10FLAC 5ML,139167,58.5,,,,,,,https://www.paguemenos.com.br/florax-sm-pediatrico-sabor-framboesa-com-10-flaconetes-de-5ml-cada/p,56594,54.55,,,
7896685301661,   FLORAX SM PED 5FLAC 5ML,17617,37.5,https://www.precopopular.com.br/florax-sm-framboesa-pediatrico-com-5-flaconetes-de-5ml/p,727475,36.45,,,,https://www.paguemenos.com.br/florax-pediatrico-framboesa-com-5-flaconetes/p,29678,33.65,,,
7891317011369,   FLORIPA GTS 8ML,134886,118.0,https://www.precopopular.com.br/floripa-8ml-gotas/p,742269,110.78,,,,https://www.paguemenos.com.br/floripa-gotas-8ml/p,64959,112.85,,,
7896261003996,   FLOTAC 70MG 10CAP GEL DURA,1414,31.9,https://www.precopopular.com.br/flotac-70mg-com-10-capsulas/p,685546,28.98,,,,https://www.paguemenos.com.br/flotac-70mg-com-10-capsulas/p,14212,31.55,https://www.saojoaofarmacias.com.br/flotac-70mg-10cp-novartis/p,,28.29
7896672201660,"   FLUIBRON 7,5MG/ML GTS 50ML",5832,23.99,,,,,,,,,,,,
7896672201523,"   FLUIBRON A 7,5MG/ML 10FLAC 2ML",123290,62.0,,,,,,,,,,,,
7898074614048,"   FLUIMARE 0,9% SPR 50ML",106604,23.71,,,,,,,,,,,,
7898074616073,   FLUIMUCIL 10MG/ML 5AMP 3ML,3676,33.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/fluimucil-5x3ml-zambon/p,,29.59
7898074613430,   FLUIMUCIL 200MG 16CP EFERV,135456,50.5,https://www.precopopular.com.br/fluimucil-200mg-com-16-comprimidos-efervescentes/p,720907,45.99,,,,https://www.paguemenos.com.br/fluimucil-200mg-com-16-comprimidos-efervescentes/p,40150,41.65,https://www.saojoaofarmacias.com.br/fluimucil-200mg-16cp-eferv-zambon/p,,50.82
7898074617445,   FLUIMUCIL 20MG/ML XPE PED 120,104311,51.0,https://www.precopopular.com.br/fluimucil-pediatrico-xarope-120ml/p,699971,25.3,,,,https://www.paguemenos.com.br/fluimucil-xarope-pediatrico-120ml/p,21421,27.65,https://www.saojoaofarmacias.com.br/fluimucil-xpe-ped-120ml-zambon/p,,25.39
7898074617438,   FLUIMUCIL 40MG/ML XPE AD 120ML,104312,70.0,https://www.precopopular.com.br/fluimucil-adulto-xarope-120ml/p,699967,39.21,,,,https://www.paguemenos.com.br/fluimucil-xarope-adulto-120ml/p,21420,36.25,https://www.saojoaofarmacias.com.br/fluimucil-xarope-adulto-120ml-zambon/p,,37.19
7898074617612,   FLUIMUCIL 600MG 16CP EFERV,6889,93.21,https://www.precopopular.com.br/fluimucil-600mg-com-16-comprimidos-efervescentes/p,631380,60.09,,,,https://www.paguemenos.com.br/fluimucil-600mg-16-comprimidos-efervescentes/p,8183,62.45,https://www.saojoaofarmacias.com.br/fluimucil-600-16cp-eferv-zambon/p,,56.19
7898074616189,   FLUIMUCIL D 100MG 16ENV GRAN,509,37.92,,,,,,,,,,,,
7898074617322,   FLUIMUCIL D 600MG 16ENV GRAN,6403,71.75,https://www.precopopular.com.br/fluimucil-d-600mg-com-16-envelopes/p,684833,62.15,,,,https://www.paguemenos.com.br/fluimucil-d-600mg-com-16-envelopes/p,14075,69.35,https://www.saojoaofarmacias.com.br/fluimucil-d-600mg-16env-zambon/p,,61.49
7898074616943,   FLUIMUCIL SOL NAS 20ML+MIC,4952,43.96,https://www.precopopular.com.br/fluimucil-solucao-nasal-20ml/p,699198,41.04,,,,https://www.paguemenos.com.br/fluimucil-solucao-nasal-20ml/p,20674,40.25,,,
7891142156211,   FLUIR 12MCG 30CAP P/INAL REFIL,100905,66.87,https://www.precopopular.com.br/fluir-refil-com-30-capsulas/p,688002,57.1,,,,https://www.paguemenos.com.br/fluir-12mcg-caixa-com-30-capsulas/p,15553,55.65,https://www.saojoaofarmacias.com.br/fluir-12mcg-30cap-mantecorp-log-d/p,,66.87
7891142156020,   FLUIR 12MCG 30CAP P/INAL+INAL,101725,79.3,https://www.precopopular.com.br/fluir-com-30-capsulas---inalador/p,688004,64.48,,,,https://www.paguemenos.com.br/fluir-estojo-com-30-capsulas-mais-inalador/p,15551,65.55,,,
7896658005473,   FLUNARIN 10MG 60CAP,538,31.99,https://www.precopopular.com.br/flunarin-com-60-capsulas/p,19392,28.5,,,,https://www.paguemenos.com.br/flunarin-com-60-capsulas/p,949,29.65,https://www.saojoaofarmacias.com.br/flunarin-10mg-60cap-ache/p,,31.99
7896181909002,   FLUTICAPS 50MCG 60CAP GEL DU,127854,32.0,,,,,,,,,,,,
7896676432916,   FLUTINOL 1MG/ML COL 5ML,15035,35.0,https://www.precopopular.com.br/flutinol-colirio-5ml/p,702691,29.71,,,,https://www.paguemenos.com.br/flutinol-colirio-5ml/p,25883,32.75,,,
7896180300213,   FLUTINOL 1MG/ML COL 5ML,107747,27.09,,,,,,,,,,https://www.saojoaofarmacias.com.br/flutinol-5ml-latinofarma/p,,31.49
7896269900945,"   FLUTIVATE 0,5MG/G CR DERM 15G",100347,53.89,https://www.precopopular.com.br/flutivate-creme-15g/p,687560,47.54,,,,https://www.paguemenos.com.br/flutivate-creme-15g/p,15142,45.75,https://www.saojoaofarmacias.com.br/flutivate-cr-15g-gsk/p,,46.99
7891104195227,   FLUVIRAL 100ML,6876,6.15,,,,,,,,,,,,
7896094918610,   FLUVIRAL DIA 20CP,17956,26.0,https://www.precopopular.com.br/fluviral-dia-com-20-comprimidos/p,735625,26.52,,,,https://www.paguemenos.com.br/fluviral-dia-com-20-comprimidos/p,53714,24.85,https://www.saojoaofarmacias.com.br/10004336/p,,26.13
7896094916678,   FLUVIRAL DIA ENV 4CP,18222,7.76,,,,,,,,,,https://www.saojoaofarmacias.com.br/10004337/p,,7.76
7891104191526,   FLUVIRAL ENV 6CP,6942,4.53,,,,,,,,,,,,
7896094916845,   FLUVIRAL NOITE 20CP,17958,26.13,https://www.precopopular.com.br/fluviral-noite-com-20-comprimidos/p,735624,25.47,,,,https://www.paguemenos.com.br/fluviral-noite-com-20-comprimidos/p,53716,24.85,https://www.saojoaofarmacias.com.br/10004338/p,,26.13
7896094917422,   FLUVIRAL NOITE ENV 4CP,18223,7.76,,,,,,,,,,,,
7891317489564,   FLUXENE 10MG 28CAP DURA,134464,48.99,,,,,,,,,,,,
7891317103033,   FLUXENE 20MG 60CAP DURA,138465,142.0,https://www.precopopular.com.br/fluxene-10mg-com-60-capsulas/p,724345,117.31,,,,,,,https://www.saojoaofarmacias.com.br/100006122/p,,142.42
7896422500852,   FLUXOCOR 20MG 30CP REV,123221,35.5,,,,,,,,,,https://www.saojoaofarmacias.com.br/fluxocor-20mg-30-comprimidos-revestidos-medley/p,,46.82
7896422500883,   FLUXOCOR 40MG 30CP REV,21309,44.35,,,,,,,https://www.paguemenos.com.br/fluxocor-40mg-com-30-comprimidos/p,45572,43.65,,,
7896112403005,   FLY 250MG 10CAP,139296,29.99,https://www.precopopular.com.br/fly-250-com-10-capsulas-250mg/p,742705,24.49,,,,https://www.paguemenos.com.br/fly-250mg-com-10-capsulas-moles/p,68047,24.65,,,
7896112405801,   FLY 250MG 20CAP,136550,44.49,https://www.precopopular.com.br/fly-250-com-20-capsulas-250mg/p,742706,40.83,,,,https://www.paguemenos.com.br/fly-250mg-com-20-capsulas/p,67676,39.55,,,
